timestamp,orbit_id,voltage,current,temperature,soc,is_eclipse,anomaly_label,anomaly_type,event_id
396.0,0,4.1177,1.8306,27.93,0.907,0,0,normal,0
397.0,0,4.1145,1.8504,27.7,0.907,0,0,normal,0
398.0,0,4.1691,1.8967,27.12,0.9071,0,0,normal,0
399.0,0,4.1601,1.7537,27.18,0.9072,0,0,normal,0
400.0,0,4.1113,1.7339,27.63,0.9073,0,0,normal,0
401.0,0,4.106,1.7949,27.32,0.9073,0,0,normal,0
402.0,0,4.101,1.7644,28.21,0.9074,0,0,normal,0
403.0,0,4.1442,1.8149,27.39,0.9075,0,0,normal,0
404.0,0,4.1048,1.7907,26.76,0.9075,0,0,normal,0
405.0,0,4.0786,1.7311,26.89,0.9076,0,0,normal,0
406.0,0,4.1569,1.7402,27.56,0.9077,0,0,normal,0
407.0,0,4.1316,1.8645,27.82,0.9078,0,0,normal,0
408.0,0,4.1367,1.755,27.81,0.9078,0,0,normal,0
409.0,0,4.1373,1.7712,27.77,0.9079,0,0,normal,0
410.0,0,4.0953,1.7725,27.26,0.908,0,0,normal,0
411.0,0,4.131,1.8043,27.39,0.908,0,0,normal,0
412.0,0,4.1372,1.8013,27.82,0.9081,0,0,normal,0
413.0,0,4.1534,1.8776,27.35,0.9082,0,0,normal,0
414.0,0,4.1081,1.8842,27.97,0.9082,0,0,normal,0
415.0,0,4.1128,1.8034,27.12,0.9083,0,0,normal,0
416.0,0,4.0844,1.7914,27.97,0.9084,0,0,normal,0
417.0,0,4.1018,1.8758,27.78,0.9085,0,0,normal,0
418.0,0,4.1084,1.7637,27.93,0.9085,0,0,normal,0
419.0,0,4.1669,1.7981,27.56,0.9086,0,0,normal,0
420.0,0,4.1099,2.6,27.96,0.9087,0,0,normal,0
421.0,0,4.1077,2.5276,27.69,0.9087,0,0,normal,0
422.0,0,4.126,2.5082,27.93,0.9088,0,0,normal,0
423.0,0,4.1464,2.5797,28.18,0.9088,0,0,normal,0
424.0,0,4.1184,2.5313,27.57,0.9089,0,0,normal,0
425.0,0,4.0937,2.5512,28.26,0.9089,0,0,normal,0
426.0,0,4.103,2.5682,28.14,0.909,0,0,normal,0
427.0,0,4.0606,2.4415,28.03,0.909,0,0,normal,0
428.0,0,4.1151,2.553,27.4,0.9091,0,0,normal,0
429.0,0,4.159,2.5488,28.06,0.9091,0,0,normal,0
430.0,0,4.0978,2.5585,27.7,0.9092,0,0,normal,0
431.0,0,4.1176,2.4435,28.08,0.9092,0,0,normal,0
432.0,0,4.0941,2.4712,27.49,0.9093,0,0,normal,0
433.0,0,4.1114,2.5017,27.23,0.9093,0,0,normal,0
434.0,0,4.1274,2.5807,27.79,0.9094,0,0,normal,0
435.0,0,4.1018,1.676,28.24,0.9094,0,0,normal,0
436.0,0,4.1184,1.6611,27.53,0.9095,0,0,normal,0
437.0,0,4.1067,1.8402,28.01,0.9096,0,0,normal,0
438.0,0,4.1698,1.8283,27.84,0.9097,0,0,normal,0
439.0,0,4.087,1.8188,28.27,0.9097,0,0,normal,0
440.0,0,4.1113,1.762,27.92,0.9098,0,0,normal,0
441.0,0,4.1319,1.7219,28.22,0.9099,0,0,normal,0
442.0,0,4.0847,1.8146,27.91,0.9099,0,0,normal,0
443.0,0,4.0771,1.8371,27.63,0.91,0,0,normal,0
444.0,0,4.1307,1.8438,28.09,0.9101,0,0,normal,0
445.0,0,4.1348,1.893,28.17,0.9102,0,0,normal,0
446.0,0,4.1169,1.9355,27.74,0.9102,0,0,normal,0
447.0,0,4.1356,1.8214,27.84,0.9103,0,0,normal,0
448.0,0,4.1839,1.7484,28.1,0.9104,0,0,normal,0
449.0,0,4.1488,1.7634,27.98,0.9104,0,0,normal,0
450.0,0,4.1396,1.7874,27.64,0.9105,0,0,normal,0
451.0,0,4.1728,1.8176,28.17,0.9106,0,0,normal,0
452.0,0,4.1131,1.7812,27.92,0.9106,0,0,normal,0
453.0,0,4.1163,1.7873,28.33,0.9107,0,0,normal,0
454.0,0,4.1488,1.7133,27.95,0.9108,0,0,normal,0
455.0,0,4.097,1.8188,28.47,0.9109,0,0,normal,0
456.0,0,4.1484,1.8623,27.63,0.9109,0,0,normal,0
457.0,0,4.135,1.8415,27.61,0.911,0,0,normal,0
458.0,0,4.1349,1.7988,28.27,0.9111,0,0,normal,0
459.0,0,4.133,1.8089,28.55,0.9111,0,0,normal,0
460.0,0,4.053,1.8613,28.03,0.9112,0,0,normal,0
461.0,0,4.0824,1.7918,28.16,0.9113,0,0,normal,0
462.0,0,4.0976,1.8624,28.24,0.9114,0,0,normal,0
463.0,0,4.1102,1.7542,28.59,0.9114,0,0,normal,0
464.0,0,4.1383,1.7729,27.6,0.9115,0,0,normal,0
465.0,0,4.1395,1.8931,28.12,0.9116,0,0,normal,0
466.0,0,4.0905,1.8288,28.54,0.9116,0,0,normal,0
467.0,0,4.1216,1.7838,28.04,0.9117,0,0,normal,0
468.0,0,4.1444,1.771,28.28,0.9118,0,0,normal,0
469.0,0,4.1257,1.8326,28.36,0.9119,0,0,normal,0
470.0,0,4.1828,1.7791,27.75,0.9119,0,0,normal,0
471.0,0,4.1596,1.863,27.97,0.912,0,0,normal,0
472.0,0,3.7771,3.0632,31.2,0.9121,0,1,internal_short_circuit,2
473.0,0,3.7767,2.9449,30.71,0.9121,0,1,internal_short_circuit,2
474.0,0,3.8022,2.9369,30.62,0.9122,0,1,internal_short_circuit,2
475.0,0,3.8179,2.9696,31.03,0.9123,0,1,internal_short_circuit,2
476.0,0,3.7979,2.9961,30.38,0.9124,0,1,internal_short_circuit,2
477.0,0,3.6824,3.0138,30.2,0.9124,0,1,internal_short_circuit,2
478.0,0,3.6957,3.0613,30.49,0.9125,0,1,internal_short_circuit,2
479.0,0,3.6486,2.9468,31.43,0.9126,0,1,internal_short_circuit,2
480.0,0,3.712,3.2419,30.96,0.9126,0,1,internal_short_circuit,2
481.0,0,3.7323,3.3485,31.42,0.9127,0,1,internal_short_circuit,2
482.0,0,3.634,3.4015,30.78,0.9128,0,1,internal_short_circuit,2
483.0,0,3.6357,3.4666,32.52,0.9129,0,1,internal_short_circuit,2
484.0,0,3.5573,3.3123,32.74,0.9129,0,1,internal_short_circuit,2
485.0,0,3.7086,3.4728,31.73,0.913,0,1,internal_short_circuit,2
486.0,0,3.636,3.5601,32.93,0.9131,0,1,internal_short_circuit,2
487.0,0,3.5306,3.578,32.18,0.9131,0,1,internal_short_circuit,2
488.0,0,3.5751,3.6515,32.63,0.9132,0,1,internal_short_circuit,2
489.0,0,3.4598,3.7504,32.12,0.9133,0,1,internal_short_circuit,2
490.0,0,3.6569,3.6722,33.61,0.9134,0,1,internal_short_circuit,2
491.0,0,3.5103,3.7111,33.86,0.9134,0,1,internal_short_circuit,2
492.0,0,3.3847,4.0685,33.33,0.9135,0,1,internal_short_circuit,2
493.0,0,3.4653,4.144,34.5,0.9136,0,1,internal_short_circuit,2
494.0,0,3.4182,4.1839,34.63,0.9136,0,1,internal_short_circuit,2
495.0,0,3.4728,4.2199,33.69,0.9137,0,1,internal_short_circuit,2
496.0,0,3.4844,4.1261,33.89,0.9138,0,1,internal_short_circuit,2
497.0,0,3.3193,4.3674,34.39,0.9139,0,1,internal_short_circuit,2
498.0,0,3.2275,4.319,34.96,0.9139,0,1,internal_short_circuit,2
499.0,0,3.3166,4.3994,34.74,0.914,0,1,internal_short_circuit,2
500.0,0,3.3362,4.6763,35.46,0.9141,0,1,internal_short_circuit,2
501.0,0,3.1784,4.68,36.01,0.9141,0,1,internal_short_circuit,2
502.0,0,3.2471,4.6304,36.1,0.9142,0,1,internal_short_circuit,2
503.0,0,3.2202,4.84,35.79,0.9143,0,1,internal_short_circuit,2
504.0,0,3.1577,4.871,36.39,0.9144,0,1,internal_short_circuit,2
505.0,0,3.17,5.0735,36.59,0.9144,0,1,internal_short_circuit,2
506.0,0,3.1079,4.8794,35.9,0.9145,0,1,internal_short_circuit,2
507.0,0,3.1375,5.0487,36.63,0.9146,0,1,internal_short_circuit,2
508.0,0,3.1047,5.1447,37.69,0.9147,0,1,internal_short_circuit,2
509.0,0,3.0663,5.3497,36.92,0.9147,0,1,internal_short_circuit,2
510.0,0,3.1405,5.1472,38.16,0.9148,0,1,internal_short_circuit,2
511.0,0,3.1076,5.1775,37.33,0.9149,0,1,internal_short_circuit,2
512.0,0,3.0057,5.5005,36.48,0.9149,0,1,internal_short_circuit,2
513.0,0,3.0668,5.3849,36.98,0.915,0,1,internal_short_circuit,2
514.0,0,3.0079,5.3739,38.2,0.9151,0,1,internal_short_circuit,2
515.0,0,2.9042,5.3785,37.24,0.9152,0,1,internal_short_circuit,2
516.0,0,3.0379,5.5574,37.06,0.9152,0,1,internal_short_circuit,2
517.0,0,3.036,5.5292,37.84,0.9153,0,1,internal_short_circuit,2
518.0,0,3.0839,5.3416,38.21,0.9154,0,1,internal_short_circuit,2
519.0,0,3.0123,5.5114,37.87,0.9154,0,1,internal_short_circuit,2
520.0,0,3.0054,5.5965,37.33,0.9155,0,1,internal_short_circuit,2
521.0,0,3.007,5.5433,37.89,0.9156,0,1,internal_short_circuit,2
522.0,0,2.9723,5.442,38.52,0.9157,0,1,internal_short_circuit,2
523.0,0,2.9432,5.5762,38.21,0.9157,0,1,internal_short_circuit,2
524.0,0,2.983,5.5834,37.82,0.9158,0,1,internal_short_circuit,2
525.0,0,2.927,5.5756,38.33,0.9159,0,1,internal_short_circuit,2
526.0,0,3.0019,5.5674,38.61,0.916,0,1,internal_short_circuit,2
527.0,0,2.9622,5.7088,38.52,0.916,0,1,internal_short_circuit,2
528.0,0,2.867,5.7599,37.43,0.9161,0,1,internal_short_circuit,2
529.0,0,2.9719,5.7377,38.2,0.9162,0,1,internal_short_circuit,2
530.0,0,2.9702,5.6015,38.31,0.9162,0,1,internal_short_circuit,2
531.0,0,2.9931,5.6531,39.11,0.9163,0,1,internal_short_circuit,2
532.0,0,4.1365,1.816,29.27,0.9164,0,0,normal,0
533.0,0,4.1306,1.7466,29.15,0.9165,0,0,normal,0
534.0,0,4.0941,1.8632,28.72,0.9165,0,0,normal,0
535.0,0,4.1424,1.8679,28.89,0.9166,0,0,normal,0
536.0,0,4.1217,1.7891,28.92,0.9167,0,0,normal,0
537.0,0,4.1303,1.7874,28.87,0.9168,0,0,normal,0
538.0,0,4.1452,1.7661,29.73,0.9168,0,0,normal,0
539.0,0,4.1412,1.7112,28.63,0.9169,0,0,normal,0
540.0,0,4.1319,1.8289,29.1,0.917,0,0,normal,0
541.0,0,4.1351,1.8588,29.22,0.917,0,0,normal,0
542.0,0,4.1736,1.6828,29.0,0.9171,0,0,normal,0
543.0,0,4.1,1.8539,28.65,0.9172,0,0,normal,0
544.0,0,4.1311,1.8073,28.99,0.9173,0,0,normal,0
545.0,0,4.0865,1.8542,29.21,0.9173,0,0,normal,0
546.0,0,4.1267,1.8004,28.48,0.9174,0,0,normal,0
547.0,0,4.071,1.8252,29.13,0.9175,0,0,normal,0
548.0,0,4.1347,1.7254,28.91,0.9175,0,0,normal,0
549.0,0,4.1263,1.8585,28.74,0.9176,0,0,normal,0
550.0,0,4.1644,1.7747,29.12,0.9177,0,0,normal,0
551.0,0,4.1266,1.7807,28.5,0.9178,0,0,normal,0
552.0,0,4.0878,1.8194,29.2,0.9178,0,0,normal,0
553.0,0,4.1918,1.8064,28.66,0.9179,0,0,normal,0
554.0,0,4.1774,1.7949,29.35,0.918,0,0,normal,0
555.0,0,4.1387,1.7652,29.0,0.9181,0,0,normal,0
556.0,0,4.1147,1.8141,28.99,0.9181,0,0,normal,0
557.0,0,4.1375,1.7201,29.16,0.9182,0,0,normal,0
558.0,0,4.0924,1.7886,29.33,0.9183,0,0,normal,0
559.0,0,4.1141,1.8182,28.95,0.9183,0,0,normal,0
560.0,0,4.1086,1.725,28.89,0.9184,0,0,normal,0
561.0,0,4.1156,1.8614,29.25,0.9185,0,0,normal,0
562.0,0,4.1396,1.7731,29.02,0.9186,0,0,normal,0
563.0,0,4.1187,1.8437,28.6,0.9186,0,0,normal,0
564.0,0,4.1211,1.7309,28.71,0.9187,0,0,normal,0
565.0,0,4.121,1.8205,29.8,0.9188,0,0,normal,0
566.0,0,4.14,1.7131,28.76,0.9189,0,0,normal,0
567.0,0,4.1372,1.7753,28.41,0.9189,0,0,normal,0
568.0,0,4.1806,1.8118,28.98,0.919,0,0,normal,0
569.0,0,4.1587,1.813,29.08,0.9191,0,0,normal,0
570.0,0,4.0771,1.771,29.33,0.9191,0,0,normal,0
571.0,0,4.1083,1.7943,29.18,0.9192,0,0,normal,0
572.0,0,4.1209,1.7708,29.33,0.9193,0,0,normal,0
573.0,0,4.1611,1.7331,28.74,0.9194,0,0,normal,0
574.0,0,4.1824,1.7669,29.51,0.9194,0,0,normal,0
575.0,0,4.1101,1.8049,29.02,0.9195,0,0,normal,0
576.0,0,4.1347,1.8037,29.16,0.9196,0,0,normal,0
577.0,0,4.1286,1.7985,28.76,0.9197,0,0,normal,0
578.0,0,4.1573,1.7742,28.79,0.9197,0,0,normal,0
579.0,0,4.1137,1.7905,29.24,0.9198,0,0,normal,0
580.0,0,4.1714,1.7806,29.37,0.9199,0,0,normal,0
581.0,0,4.1523,1.7344,29.0,0.9199,0,0,normal,0
582.0,0,4.1426,1.7712,29.09,0.92,0,0,normal,0
583.0,0,4.114,1.8446,29.06,0.9201,0,0,normal,0
584.0,0,4.1209,1.7672,29.58,0.9202,0,0,normal,0
585.0,0,4.1766,1.8314,29.94,0.9202,0,0,normal,0
586.0,0,4.1373,1.7485,28.92,0.9203,0,0,normal,0
587.0,0,4.1196,1.7611,28.96,0.9204,0,0,normal,0
588.0,0,4.1321,1.7474,28.92,0.9205,0,0,normal,0
589.0,0,4.1109,1.8421,30.14,0.9205,0,0,normal,0
590.0,0,4.137,1.7774,28.92,0.9206,0,0,normal,0
591.0,0,4.1611,1.8853,29.4,0.9207,0,0,normal,0
592.0,0,4.1415,1.7327,28.98,0.9207,0,0,normal,0
593.0,0,4.1537,1.8731,29.36,0.9208,0,0,normal,0
594.0,0,4.1129,1.6782,29.54,0.9209,0,0,normal,0
595.0,0,4.1616,1.8606,28.87,0.921,0,0,normal,0
596.0,0,4.1603,1.8151,28.86,0.921,0,0,normal,0
597.0,0,4.1421,1.7996,29.27,0.9211,0,0,normal,0
598.0,0,4.129,1.7074,29.27,0.9212,0,0,normal,0
599.0,0,4.1215,1.7926,29.25,0.9213,0,0,normal,0
600.0,0,4.1466,1.798,29.3,0.9213,0,0,normal,0
601.0,0,4.1382,1.7795,28.82,0.9214,0,0,normal,0
602.0,0,4.1351,1.8239,29.42,0.9215,0,0,normal,0
603.0,0,4.0859,1.848,28.82,0.9215,0,0,normal,0
604.0,0,4.1353,1.8137,29.47,0.9216,0,0,normal,0
605.0,0,4.1529,1.7769,29.71,0.9217,0,0,normal,0
606.0,0,4.1289,1.8242,28.8,0.9218,0,0,normal,0
607.0,0,4.1657,1.8385,29.64,0.9218,0,0,normal,0
608.0,0,4.1537,1.756,29.71,0.9219,0,0,normal,0
609.0,0,4.1126,1.8779,29.39,0.922,0,0,normal,0
610.0,0,4.1368,1.8374,29.13,0.9221,0,0,normal,0
611.0,0,4.1503,1.8207,29.5,0.9221,0,0,normal,0
612.0,0,4.1296,1.811,29.93,0.9222,0,0,normal,0
613.0,0,4.1226,1.755,29.5,0.9223,0,0,normal,0
614.0,0,4.0981,1.8439,29.11,0.9223,0,0,normal,0
615.0,0,4.1393,1.6981,29.17,0.9224,0,0,normal,0
616.0,0,4.1535,1.7808,29.33,0.9225,0,0,normal,0
617.0,0,4.1289,1.8116,29.73,0.9226,0,0,normal,0
618.0,0,4.1189,1.8238,29.48,0.9226,0,0,normal,0
619.0,0,4.1455,1.8522,29.12,0.9227,0,0,normal,0
620.0,0,4.109,1.8328,29.97,0.9228,0,0,normal,0
621.0,0,4.1431,1.8512,29.61,0.9229,0,0,normal,0
622.0,0,4.1541,1.7895,29.46,0.9229,0,0,normal,0
623.0,0,4.1586,1.8118,29.41,0.923,0,0,normal,0
624.0,0,4.1078,1.7692,29.26,0.9231,0,0,normal,0
625.0,0,4.1572,1.7086,30.13,0.9231,0,0,normal,0
626.0,0,4.0951,1.8713,29.82,0.9232,0,0,normal,0
627.0,0,4.1245,1.8711,29.64,0.9233,0,0,normal,0
628.0,0,4.146,1.6996,29.3,0.9234,0,0,normal,0
629.0,0,4.0982,1.81,29.79,0.9234,0,0,normal,0
630.0,0,4.1169,1.8512,29.29,0.9235,0,0,normal,0
631.0,0,4.1331,1.6922,29.46,0.9236,0,0,normal,0
632.0,0,4.1505,1.7224,29.51,0.9237,0,0,normal,0
633.0,0,4.1249,1.7462,29.98,0.9237,0,0,normal,0
634.0,0,4.1339,1.8301,29.85,0.9238,0,0,normal,0
635.0,0,4.1398,1.742,29.71,0.9239,0,0,normal,0
636.0,0,4.1493,1.7765,29.44,0.924,0,0,normal,0
637.0,0,4.1513,1.8255,28.81,0.924,0,0,normal,0
638.0,0,4.0607,1.8595,29.51,0.9241,0,0,normal,0
639.0,0,4.1292,1.8513,29.26,0.9242,0,0,normal,0
640.0,0,4.165,1.7453,29.13,0.9242,0,0,normal,0
641.0,0,4.1357,1.8564,29.36,0.9243,0,0,normal,0
642.0,0,4.1135,1.7708,29.98,0.9244,0,0,normal,0
643.0,0,4.0947,1.8366,29.61,0.9245,0,0,normal,0
644.0,0,4.1717,1.7568,29.34,0.9245,0,0,normal,0
645.0,0,4.1361,1.8802,29.4,0.9246,0,0,normal,0
646.0,0,4.1192,1.7661,29.37,0.9247,0,0,normal,0
647.0,0,4.1079,1.8047,29.11,0.9248,0,0,normal,0
648.0,0,4.094,1.781,29.55,0.9248,0,0,normal,0
649.0,0,4.1179,1.7545,30.38,0.9249,0,0,normal,0
650.0,0,4.1449,1.8028,29.25,0.925,0,0,normal,0
651.0,0,4.145,1.7673,29.49,0.925,0,0,normal,0
652.0,0,4.108,1.8454,29.72,0.9251,0,0,normal,0
653.0,0,4.1438,1.7707,29.62,0.9252,0,0,normal,0
654.0,0,4.1335,1.7865,29.6,0.9253,0,0,normal,0
655.0,0,4.1447,1.8243,29.8,0.9253,0,0,normal,0
656.0,0,4.1596,1.7785,29.76,0.9254,0,0,normal,0
657.0,0,4.1423,1.7847,30.35,0.9255,0,0,normal,0
658.0,0,4.16,1.733,29.28,0.9256,0,0,normal,0
659.0,0,4.1786,1.8109,30.0,0.9256,0,0,normal,0
660.0,0,4.1254,1.8085,29.87,0.9257,0,0,normal,0
661.0,0,4.1202,1.7874,29.79,0.9258,0,0,normal,0
662.0,0,4.1203,1.8099,29.64,0.9259,0,0,normal,0
663.0,0,4.1509,1.732,30.05,0.9259,0,0,normal,0
664.0,0,4.1637,1.8116,29.92,0.926,0,0,normal,0
665.0,0,4.1471,1.8196,29.88,0.9261,0,0,normal,0
666.0,0,4.1959,1.7735,29.77,0.9262,0,0,normal,0
667.0,0,4.1516,1.7667,29.99,0.9262,0,0,normal,0
668.0,0,4.1696,1.7298,29.9,0.9263,0,0,normal,0
669.0,0,4.171,1.7445,30.12,0.9264,0,0,normal,0
670.0,0,4.1859,1.7368,30.14,0.9265,0,0,normal,0
671.0,0,4.1801,1.7995,30.0,0.9265,0,0,normal,0
672.0,0,4.1239,1.7986,30.13,0.9266,0,0,normal,0
673.0,0,4.1403,1.8238,29.73,0.9267,0,0,normal,0
674.0,0,4.1386,1.8065,29.57,0.9267,0,0,normal,0
675.0,0,4.1562,1.7264,29.2,0.9268,0,0,normal,0
676.0,0,4.1285,1.8103,30.38,0.9269,0,0,normal,0
677.0,0,4.1577,1.7753,29.87,0.927,0,0,normal,0
678.0,0,4.1591,1.8057,29.86,0.927,0,0,normal,0
679.0,0,4.115,1.8498,30.1,0.9271,0,0,normal,0
680.0,0,4.1565,1.8461,30.59,0.9272,0,0,normal,0
681.0,0,4.1073,1.7618,29.73,0.9273,0,0,normal,0
682.0,0,4.1529,1.833,30.06,0.9273,0,0,normal,0
683.0,0,4.1614,1.7439,29.67,0.9274,0,0,normal,0
684.0,0,4.2115,1.8579,30.16,0.9275,0,0,normal,0
685.0,0,4.1284,1.8292,29.51,0.9275,0,0,normal,0
686.0,0,4.1146,1.7699,29.63,0.9276,0,0,normal,0
687.0,0,4.1465,1.8861,30.18,0.9277,0,0,normal,0
688.0,0,4.1375,1.7845,30.37,0.9278,0,0,normal,0
689.0,0,4.1548,1.7984,30.02,0.9278,0,0,normal,0
690.0,0,4.1068,1.7829,29.5,0.9279,0,0,normal,0
691.0,0,4.1434,1.7869,29.71,0.928,0,0,normal,0
692.0,0,4.1431,1.7983,29.46,0.9281,0,0,normal,0
693.0,0,4.1529,1.7542,30.23,0.9281,0,0,normal,0
694.0,0,4.147,1.7423,30.43,0.9282,0,0,normal,0
695.0,0,4.1388,1.8389,29.99,0.9283,0,0,normal,0
696.0,0,4.1544,1.7685,30.19,0.9284,0,0,normal,0
697.0,0,4.1448,1.8315,30.39,0.9284,0,0,normal,0
698.0,0,4.1617,1.8047,30.41,0.9285,0,0,normal,0
699.0,0,4.0978,1.7598,30.62,0.9286,0,0,normal,0
700.0,0,4.0992,1.8128,29.95,0.9287,0,0,normal,0
701.0,0,4.1346,1.8386,30.02,0.9287,0,0,normal,0
702.0,0,4.1149,1.87,29.94,0.9288,0,0,normal,0
703.0,0,4.1521,1.8106,30.33,0.9289,0,0,normal,0
704.0,0,4.1466,1.8456,30.34,0.9289,0,0,normal,0
705.0,0,4.1445,1.787,30.23,0.929,0,0,normal,0
706.0,0,4.1618,1.8108,30.37,0.9291,0,0,normal,0
707.0,0,4.1225,1.8022,30.24,0.9292,0,0,normal,0
708.0,0,4.1477,1.7986,30.88,0.9292,0,0,normal,0
709.0,0,4.154,1.7738,30.55,0.9293,0,0,normal,0
710.0,0,4.2013,1.8049,30.12,0.9294,0,0,normal,0
711.0,0,4.1228,1.8162,30.14,0.9295,0,0,normal,0
712.0,0,4.164,1.8124,30.35,0.9295,0,0,normal,0
713.0,0,4.1396,1.863,30.16,0.9296,0,0,normal,0
714.0,0,4.1504,1.9352,30.05,0.9297,0,0,normal,0
715.0,0,4.1204,1.7653,30.55,0.9297,0,0,normal,0
716.0,0,4.1469,1.7818,30.26,0.9298,0,0,normal,0
717.0,0,4.1216,1.8366,29.96,0.9299,0,0,normal,0
718.0,0,4.1583,1.8112,30.39,0.93,0,0,normal,0
719.0,0,4.1613,1.7595,30.08,0.93,0,0,normal,0
720.0,0,4.1206,1.7739,30.7,0.9301,0,0,normal,0
721.0,0,4.1582,1.8317,30.69,0.9302,0,0,normal,0
722.0,0,4.0983,1.9406,30.1,0.9303,0,0,normal,0
723.0,0,4.1232,1.7692,30.01,0.9303,0,0,normal,0
724.0,0,4.1138,1.785,30.44,0.9304,0,0,normal,0
725.0,0,4.156,1.8026,30.5,0.9305,0,0,normal,0
726.0,0,4.1341,1.8302,30.99,0.9306,0,0,normal,0
727.0,0,4.0973,1.8117,30.06,0.9306,0,0,normal,0
728.0,0,4.1464,1.713,30.33,0.9307,0,0,normal,0
729.0,0,4.195,1.7766,30.54,0.9308,0,0,normal,0
730.0,0,4.1203,1.8363,30.08,0.9309,0,0,normal,0
731.0,0,4.1487,1.8018,29.83,0.9309,0,0,normal,0
732.0,0,4.145,1.791,30.33,0.931,0,0,normal,0
733.0,0,4.1319,1.7593,30.35,0.9311,0,0,normal,0
734.0,0,4.1597,1.8045,30.73,0.9311,0,0,normal,0
735.0,0,4.1336,1.7853,30.55,0.9312,0,0,normal,0
736.0,0,4.1333,1.8305,30.66,0.9313,0,0,normal,0
737.0,0,4.1761,1.849,30.96,0.9314,0,0,normal,0
738.0,0,4.1461,1.7567,30.44,0.9314,0,0,normal,0
739.0,0,4.1288,1.7951,30.0,0.9315,0,0,normal,0
740.0,0,4.1257,1.8046,30.47,0.9316,0,0,normal,0
741.0,0,4.1184,1.7603,30.53,0.9317,0,0,normal,0
742.0,0,4.1595,1.8075,31.12,0.9317,0,0,normal,0
743.0,0,4.1571,1.8139,30.15,0.9318,0,0,normal,0
744.0,0,4.1862,1.7357,30.2,0.9319,0,0,normal,0
745.0,0,4.1454,1.7478,30.46,0.932,0,0,normal,0
746.0,0,4.1387,1.7549,30.86,0.932,0,0,normal,0
747.0,0,4.1115,1.7597,30.78,0.9321,0,0,normal,0
748.0,0,4.1296,1.8246,30.03,0.9322,0,0,normal,0
749.0,0,4.145,1.7628,30.86,0.9323,0,0,normal,0
750.0,0,4.1446,1.7482,30.72,0.9323,0,0,normal,0
751.0,0,4.174,1.6809,30.17,0.9324,0,0,normal,0
752.0,0,4.1517,1.8166,30.86,0.9325,0,0,normal,0
753.0,0,4.086,1.8275,30.3,0.9326,0,0,normal,0
754.0,0,4.141,1.8069,30.69,0.9326,0,0,normal,0
755.0,0,4.1605,1.8395,30.49,0.9327,0,0,normal,0
756.0,0,4.1366,1.7077,30.68,0.9328,0,0,normal,0
757.0,0,4.1631,1.7455,30.84,0.9329,0,0,normal,0
758.0,0,4.0696,1.8063,30.19,0.9329,0,0,normal,0
759.0,0,4.1308,1.8943,29.98,0.933,0,0,normal,0
760.0,0,4.1455,1.8618,30.92,0.9331,0,0,normal,0
761.0,0,4.1577,1.8138,30.7,0.9332,0,0,normal,0
762.0,0,4.2028,1.8349,30.89,0.9332,0,0,normal,0
763.0,0,4.1594,1.721,30.95,0.9333,0,0,normal,0
764.0,0,4.1348,1.8601,30.96,0.9334,0,0,normal,0
765.0,0,4.2101,1.8464,30.39,0.9334,0,0,normal,0
766.0,0,4.1397,1.7746,30.48,0.9335,0,0,normal,0
767.0,0,4.0787,1.7555,30.5,0.9336,0,0,normal,0
768.0,0,4.1343,1.8185,31.22,0.9337,0,0,normal,0
769.0,0,4.1793,1.8007,30.72,0.9337,0,0,normal,0
770.0,0,4.1533,1.8413,31.06,0.9338,0,0,normal,0
771.0,0,4.1595,1.8028,30.77,0.9339,0,0,normal,0
772.0,0,4.1576,1.7856,31.34,0.934,0,0,normal,0
773.0,0,4.1581,1.7865,31.05,0.934,0,0,normal,0
774.0,0,4.1465,1.857,29.96,0.9341,0,0,normal,0
775.0,0,4.0914,1.8258,31.13,0.9342,0,0,normal,0
776.0,0,4.1723,1.8085,30.42,0.9343,0,0,normal,0
777.0,0,4.1556,1.7224,30.69,0.9343,0,0,normal,0
778.0,0,4.1503,1.7754,31.54,0.9344,0,0,normal,0
779.0,0,4.1731,1.8417,30.97,0.9345,0,0,normal,0
780.0,0,4.1416,1.874,30.1,0.9346,0,0,normal,0
781.0,0,4.1683,1.7906,30.43,0.9346,0,0,normal,0
782.0,0,4.1308,1.7912,31.18,0.9347,0,0,normal,0
783.0,0,4.1635,1.8375,30.93,0.9348,0,0,normal,0
784.0,0,4.153,1.7981,30.39,0.9349,0,0,normal,0
785.0,0,4.1541,1.6907,30.85,0.9349,0,0,normal,0
786.0,0,4.1863,1.8605,31.23,0.935,0,0,normal,0
787.0,0,4.1405,1.7501,30.91,0.9351,0,0,normal,0
788.0,0,4.1828,1.9266,31.11,0.9351,0,0,normal,0
789.0,0,4.1267,1.7806,31.02,0.9352,0,0,normal,0
790.0,0,4.1436,1.745,30.75,0.9353,0,0,normal,0
791.0,0,4.1381,1.8796,30.06,0.9354,0,0,normal,0
792.0,0,4.1306,1.8252,30.81,0.9354,0,0,normal,0
793.0,0,4.1419,1.7957,31.04,0.9355,0,0,normal,0
794.0,0,4.1374,1.7234,31.02,0.9356,0,0,normal,0
795.0,0,4.1092,1.7693,31.02,0.9357,0,0,normal,0
796.0,0,4.1466,1.8562,30.24,0.9357,0,0,normal,0
797.0,0,4.1067,1.8353,30.92,0.9358,0,0,normal,0
798.0,0,4.1209,1.7556,30.7,0.9359,0,0,normal,0
